ndb_no	shrt_desc	energy_kcal	nutval
11721	BEANS,PINTO,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT	0.0221729	7.61948
8014	CEREALS RTE,KELLOGG,KELLOGG'S COCOA KRISPIES	0.422395	7.63754
8483	CEREALS RTE,MALT-O-MEAL,PUFFED WHEAT CRL	0.439024	7.63888
11859	SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,CKD,BLD,DRND,W/SALT	0.0277162	7.64617
8409	CEREALS RTE,MALT-O-MEAL,FRSTD FLAKES	0.429047	7.65108
11563	TREE FERN,CKD,WO/SALT	0.0443459	7.66098
11649	TOMATO PRODUCTS,CND,SAU,SPANISH STYLE	0.0365854	7.6656
11026	BAMBOO SHOOTS,RAW	0.0299335	7.67465
16078	MOTHBEANS,MATURE SEEDS,RAW	0.380266	7.67736
11978	PEPPER,ANCHO,DRIED	0.31153	7.6774
12041	SUNFLOWER SD FLR,PART DEFATTED	0.361419	7.67903
16117	SOY FLOUR,DEFATTED	0.365854	7.68948
11643	SQUASH,WNTR,ALL VAR,RAW	0.037694	7.69404
2030	PEPPER,BLACK	0.278271	7.69677
6039	SOUP,MINESTRONE,CND,CHUNKY,RTS	0.0587583	7.69847
8283	CEREALS RTE,KELLOGG,KELLOGG'S JUST RIGHT FRUIT & NUT	0.405765	7.7011
11484	SQUASH,WNTR,ACORN,CKD,BLD,MSHD,WO/SALT	0.037694	7.72058
8050	CEREALS RTE,GENERAL MILLS,LUCKY CHARMS	0.451219	7.72863
11318	PEAS&CARROTS,CND,REG PK,SOL&LIQUIDS	0.0421286	7.73258
11822	PEPPERS,SWT,GRN,CKD,BLD,DRND,W/SALT	0.0288248	7.73814
43350	SAUERKRAUT,CND,LO NA	0.0243902	7.74258
11058	BEANS,SNAP,CND,ALL STYLES,SEASONED,SOL&LIQUIDS	0.0177384	7.74491
11982	PEPPERS,PASILLA,DRIED	0.382483	7.7483
11654	BEANS,PINTO,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT	0.0243902	7.75616
11205	CUCUMBER,WITH PEEL,RAW	0.0166297	7.76071
8215	CEREALS RTE,QUAKER,QUAKER CINN OATMEAL SQUARES	0.420177	7.76265
11693	TOMATOES,CRUSHED,CANNED	0.0354767	7.7662
8383	CEREALS RTE,KELLOGG,KELLOGG'S SPL K RED BERRIES	0.398004	7.78488
8267	CEREALS RTE,GENERAL MILLS,FRSTD CHEERIOS	0.419069	7.80409
11766	CHAYOTE,FRUIT,CKD,BLD,DRND,W/SALT	0.0243902	7.81636
11246	LEEKS,(BULB&LOWER LEAF-PORTION),RAW	0.0676275	7.8248
11962	PEPPERS,HOT CHILE,SUN-DRIED	0.359202	7.8248
11334	PEPPERS,SWT,GRN,CKD,BLD,DRND,WO/SALT	0.0310421	7.83351
11566	TURNIPS,FROZEN,UNPREPARED	0.0177384	7.84424
43136	VEGETARIAN STEW	0.136364	7.84904
9307	RHUBARB,RAW	0.0232816	7.86124
8514	CEREALS RTE,GENERAL MILLS,FRSTD CHEX	0.406874	7.8655
11474	SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,CKD,BLD,DRND,WO/SALT	0.0277162	7.86587
8045	CEREALS RTE,GENERAL MILLS,HONEY NUT CHEERIOS	0.435698	7.87279
5127	CHICKEN,STEWING,GIBLETS,RAW	0.186253	7.87943
11988	FUNGI,CLOUD EARS,DRIED	0.314856	7.88331
11338	PEPPERS,SWT,GRN,FRZ,CHOPD,BLD,DRND,WO/SALT	0.0199557	7.8836
8507	CEREALS RTE,RALSTON CRISPY HEXAGONS	0.420177	7.88768
11150	CHAYOTE,FRUIT,CKD,BLD,DRND,WO/SALT	0.0266075	7.9211
16593	MORNINGSTAR FARMS HOT & SPICY VEG SAUSAGE PATTIES,FRZ,UNPREP	0.208426	7.92192
11302	PEAS,EDIBLE-PODDED,FRZ,UNPREP	0.0465632	7.92277
8489	CEREALS RTE,MALT-O-MEAL,MAPLE & BRWN SGR HOT WHT CRL,DRY	0.41796	7.94596
25015	FORMBAR,MARSSNACK,SNICKERS MARATHONPROTPERFBAR,CARMELNUTRUSH	0.460089	7.94882
11329	PEPPERS,HOT CHILI,GRN,CND,PODS,EXCLUDING SEEDS,SOL&LIQUIDS	0.0232816	7.97887
11264	MUSHROOMS,CND,DRND SOL	0.0277162	7.99067
16060	COWPEAS,CATJANG,MATURE SEEDS,RAW	0.380266	7.99311
13324	BEEF,VAR MEATS&BY-PRODUCTS,KIDNEYS,CKD,SIMMRD	0.175166	7.99909
11468	SQUASH,SMMR,CROOKNECK & STRAIGHTNECK,CKD,BLD,DRND,WO/ SALT	0.0254989	8.00514
16133	YARDLONG BNS,MATURE SEEDS,RAW	0.384701	8.00856
6961	SAUCE,PEPPERS,HOT,CHILI,MATURE RED,CND	0.0232816	8.00966
8553	CEREALS RTE,GENERAL MILLS,CHEERIOS,YOGURT BURST	0.443459	8.01273
8350	CEREALS RTE,MALT-O-MEAL,TOASTY O'S	0.447894	8.03763
11810	PEAS,EDIBLE-PODDED,FRZ,CKD,BLD,DRND,W/SALT	0.0554324	8.03801
8138	CEREALS RTE,MALT-O-MEAL,MARSHMLLW MATEYS	0.436807	8.04091
21379	MCDONALD'S,SIDE SALAD	0.0221729	8.0434
8549	CEREALS RTE,QUAKER,QUAKER HONEY GRAHAM LIFE CRL	0.413525	8.05343
8189	CEREALS RTE,KELLOGG,KELLOGG'S LOFAT GRANOLA WO/ RAISINS	0.429047	8.05556
11209	EGGPLANT,RAW	0.0266075	8.06832
8061	CEREALS RTE,POST RAISIN BRAN CRL	0.351441	8.0747
3286	BABYFOOD,VEG,MIX VEG STR	0.0399113	8.07477
11303	PEAS,EDIBLE-PODDED,FRZ,CKD,BLD,DRND,WO/SALT	0.0576497	8.07783
9139	GUAVAS,COMMON,RAW	0.075388	8.09195
11957	FENNEL,BULB,RAW	0.0343681	8.11693
11467	SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,RAW	0.0210643	8.12372
12007	COTTONSEED FLR,PART DEFATTED (GLANDLESS)	0.398004	8.128
11597	WINGED BEAN LEAVES,RAW	0.0820399	8.14555
8085	CEREALS RTE,QUAKER,KRETSCHMER HONEY CRUNCH WHEAT GERM	0.412417	8.14812
8065	CEREALS RTE,KELLOGG,KELLOGG'S RICE KRISPIES	0.429047	8.15565
11211	EDAMAME,FRZ,UNPREP	0.121951	8.16507
90560	SNAIL,RAW	0.0997783	8.16575
8347	CEREALS RTE,MALT-O-MEAL,BERRY COLOSSAL CRUNCH	0.456763	8.16811
11584	VEGETABLES,MXD,FRZ,CKD,BLD,DRND,WO/SALT	0.0720621	8.16888
15168	OYSTER,EASTERN,CKD,BREADED&FRIED	0.220621	8.17296
11752	CABBAGE,RED,CKD,BLD,DRND,W/SALT	0.0321508	8.18168
12011	COTTONSEED MEAL,PART DEFATTED (GLANDLESS)	0.406874	8.19946
9226	PAPAYAS,RAW	0.0476718	8.19965
11676	RADISH SEEDS,SPROUTED,RAW	0.0476718	8.20154
8214	CEREALS RTE,QUAKER,QUAKER OATMEAL SQUARES	0.419069	8.20676
5022	CHICKEN,BROILERS OR FRYERS,GIBLETS,CKD,SIMMRD	0.174058	8.25836
8286	CEREALS RTE,KELLOGG,KELLOGG'S MUESLIX	0.395787	8.29259
11269	MUSHROOMS,SHIITAKE,CKD,WO/SALT	0.0620843	8.29578
8216	CEREALS RTE,QUAKER,QUAKER OAT BRAN CRL	0.412417	8.31113
9143	GUAVA SAUCE,COOKED	0.0399113	8.3119
15166	OCTOPUS,COMMON,RAW	0.0909091	8.31737
11779	COWPEAS,YOUNG PODS W/SEEDS,CKD,BLD,DRND,W/SALT	0.037694	8.3196
8038	CEREALS RTE,POST,GRAPE-NUTS CRL	0.398004	8.32006
8020	CEREALS RTE,KELLOGG,KELLOGG'S CORN FLAKES	0.400222	8.33685
2034	POULTRY SEASONING	0.340355	8.35045
15250	CONCH,BAKED OR BROILED	0.144124	8.36321
17197	VEAL,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW	0.109756	8.36843
15231	OYSTER,PACIFIC,CKD,MOIST HEAT	0.18071	8.37348
8583	CEREALS RTE,GENERAL MILLS,FRUITY CHEERIOS	0.4102	8.38478
11880	TARO,SHOOTS,CKD,W/SALT	0.0155211	8.42689
35038	FIREWEED,YOUNG LEAVES,RAW (ALASKA NATIVE)	0.0487805	8.42716
11723	BEANS,SNAP,GRN,CKD,BLD,DRND,W/SALT	0.0388027	8.46554
11430	RADISHES,ORIENTAL,RAW	0.0199557	8.46555
9309	RHUBARB,FROZEN,UNCOOKED	0.0232816	8.47395
11198	COWPEAS,YOUNG PODS W/SEEDS,CKD,BLD,DRND,WO/SALT	0.037694	8.48114
8219	CEREALS RTE,QUAKER,QUAKER TSTD OATMEAL CRL,HONEY NUT	0.425721	8.49437
16099	PEANUT FLOUR,DEFATTED	0.362528	8.50828
8366	CEREALS RTE,QUAKER,KRETSCHMER WHEAT GERM,REG	0.405765	8.50864
2010	CINNAMON,GROUND	0.273836	8.50992
11473	SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,UNPREP	0.0221729	8.53104
11719	BEANS,NAVY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT	0.0864745	8.57509
11322	PEAS&CARROTS,FRZ,UNPREP	0.0587583	8.59495
11727	BEANS,SNAP,YEL,CND,REG PK,SOL&LIQUIDS	0.0166297	8.59794
25020	FORMULATED BAR,SLIM-FAST OPTIMA MEAL BAR,MILK CHOC PNUT	0.427938	8.60725
14154	ENGY DRK,RED BULL,W/ ADD CAFFEINE,NIACIN,PANTO,VIT B6 & B12	0.0498891	8.60971
14219	COFFEE,INST,DECAFFEINATED,PDR,PREP W/H2O	0.00221729	8.61291
8019	CEREALS RTE,GENERAL MILLS,CORN CHEX	0.406874	8.61465
11053	BEANS,SNAP,GRN,CKD,BLD,DRND,WO/SALT	0.0388027	8.62379
8502	CEREALS RTE,NATURE'S PATH,OPTIMUM	0.382483	8.63949
8239	CEREALS RTE,GEN MILLS,BERRY BURST CHEERIOS,ALL FLAVORS	0.406874	8.64342
8582	CEREALS RTE,GENERAL MILLS,DORA THE EXPLORER	0.4102	8.64343
11533	TOMATOES,RED,RIPE,CND,STWD	0.0288248	8.64435
11047	BEANS,NAVY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT	0.0864745	8.6455
11206	CUCUMBER,PEELED,RAW	0.0133038	8.64687
11507	SWEET POTATO,RAW,UNPREP	0.0953437	8.64699
11922	SESBANIA FLOWER,CKD,STMD,W/SALT	0.0232816	8.65429
11448	SESBANIA FLOWER,CKD,STMD,WO/SALT	0.0243902	8.66272
11429	RADISHES,RAW	0.0177384	8.67248
11894	VEGETABLES,MXD,FRZ,CKD,BLD,DRND,W/SALT	0.0665189	8.67475
11653	BEANS,PINTO,MATURE SEEDS,SPROUTED,RAW	0.0687361	8.69146
11809	PEAS,EDIBLE-PODDED,CKD,BLD,DRND,W/SALT	0.0443459	8.69664
11798	MUSHROOMS,SHIITAKE,CKD,W/SALT	0.0620843	8.69892
11301	PEAS,EDIBLE-PODDED,BLD,DRND,WO/ SALT	0.0465632	8.71458
11439	SAUERKRAUT,CND,SOL&LIQUIDS	0.0210643	8.72122
43570	CEREALS RTE,POST,HONEY BUNCHES OF OATS,HONEY RSTD	0.436807	8.73022
11230	PEPEAO,DRIED	0.330377	8.73474
11054	BEANS,SNAP,GRN VAR,CND,REG PK,SOL&LIQUIDS	0.0166297	8.75727
11980	PEPPERS,CHILI,GRN,CND	0.0232816	8.75855
11045	MUNG BNS,MATURE SEEDS,SPROUTED,CKD,STIR-FRIED	0.0554324	8.76117
5138	CHICKEN,CAPONS,GIBLETS,CKD,SIMMRD	0.181818	8.7638
11718	MUNG BNS,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT	0.0210643	8.77709
8025	CEREALS RTE,RALSTON CRISPY RICE	0.403548	8.79041
11044	MUNG BNS,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT	0.0232816	8.8053
11933	BEANS,SNAP,YEL,CND,NO SALT,DRND SOL	0.0221729	8.80674
8476	CEREALS RTE,MALT-O-MEAL,HONEY BUZZERS	0.437916	8.81298
11523	TARO SHOOTS,CKD,WO/SALT	0.0155211	8.82564
11626	BEANS,MUNG,MATURE SEEDS,SPROUTED,CND,DRND SOL	0.0133038	8.83287
11725	BEANS,SNAP,YEL,CKD,BLD,DRND,W/SALT	0.0388027	8.83507
8074	CEREALS RTE,RALSTON TASTEEOS	0.441242	8.84347
11932	BEANS,SNAP,YEL,CND,REG PK,DRND SOL	0.0221729	8.85809
8049	CEREALS RTE,QUAKER,QUAKER OAT LIFE,PLN	0.413525	8.86282
8029	CEREALS RTE,BRAN FLAKES,SINGLE BRAND	0.354767	8.8798
11517	SWEET POTATO,FRZ,CKD,BKD,WO/ SALT	0.110865	8.89317
8360	CEREALS RTE,QUAKER,OATMEAL CRL,BROWN SUGAR BLISS	0.425721	8.90228
15171	OYSTER,PACIFIC,RAW	0.0898004	8.95695
11241	KOHLRABI,RAW	0.0299335	8.98056
11337	PEPPERS,SWT,GRN,FRZ,CHOPD,UNPREP	0.0221729	8.98426
11724	BEANS,SNAP,YEL,CKD,BLD,DRND,WO/SALT	0.0388027	8.992
11728	BEANS,SNAP,YEL,CND,NO SALT,SOL&LIQUIDS	0.0166297	8.99309
2041	SPICES,TARRAGON,DRIED	0.327051	8.99385
12008	COTTONSEED FLR,LOFAT (GLANDLESS)	0.368071	9.00888
11667	SEAWEED,SPIRULINA,DRIED	0.321508	9.0089
11733	BEANS,SNAP,YEL,FRZ,CKD,BLD,DRND,W/SALT	0.0288248	9.01046
11732	BEANS,SNAP,YEL,FRZ,CKD,BLD,DRND,WO/SALT	0.0310421	9.01494
8082	CEREALS RTE,GENERAL MILLS,WHEAT CHEX	0.399113	9.01764
8294	CEREALS RTE,QUAKER,QUAKER COCOA BLASTS	0.436807	9.03111
8064	CEREALS RTE,GENERAL MILLS,RICE CHEX	0.423503	9.03575
11731	BEANS,SNAP,GRN,FRZ,CKD,BLD,DRND,W/SALT	0.0288248	9.04651
6169	SAUCE,RTS,PEPPER,TABASCO	0.0133038	9.05337
11112	CABBAGE,RED,RAW	0.0343681	9.05434
11061	BEANS,SNAP,GRN,FRZ,CKD,BLD,DRND WO/SALT	0.0310421	9.05507
42182	BEAN BEVERAGE	0.037694	9.10279
11722	BEANS,SNAP,YELLOW,RAW	0.0343681	9.10382
18369	LEAVENING AGENTS,BAKING PDR,DOUBLE-ACTING,NA AL SULFATE	0.0587583	9.10672
14381	TEA,HERB,OTHER THAN CHAMOMILE,BREWED	0.00110865	9.12106
8491	CEREALS RTE,MALT-O-MEAL,HONEY NUT TOASTY O'S CRL	0.432373	9.12399
5115	CHICKEN,ROASTING,GIBLETS,RAW	0.140798	9.12401
11876	SWEET POTATO,CKD,BLD,WO/ SKN,W/ SALT	0.0842572	9.12803
14601	TEA,RTD,UNSWTND,WENDY'S,FAST FD,WO/ ICE	0.00110865	9.13025
8398	CEREALS RTE,GENERAL MILLS,HARMONY	0.404656	9.13753
11113	CABBAGE,RED,CKD,BLD,DRND,WO/SALT	0.0321508	9.14032
11238	MUSHROOMS,SHIITAKE,RAW	0.037694	9.16302
3091	BABYFOOD,VEG,GRN BNS,STR	0.0299335	9.16464
11471	SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CND,DRND,SOLID,WO/SALT	0.0144124	9.16999
11300	PEAS,EDIBLE-PODDED,RAW	0.0465632	9.18616
11858	SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CKD,BLD,DRND,W/SALT	0.0210643	9.19083
11726	BEANS,SNAP,GRN,CND,NO SALT,SOL&LIQUIDS	0.0166297	9.19374
11510	SWEET POTATO,CKD,BLD,WO/ SKN	0.0842572	9.20443
11712	BAMBOO SHOOTS,CKD,BLD,DRND,W/SALT	0.0121951	9.20624
11819	PEPPERS,HOT CHILI,RED,RAW	0.0443459	9.20661
11875	SWEET POTATO,CKD,BKD IN SKN,W/ SALT	0.101996	9.22275
16176	SOY PROT ISOLATE,PROT TECHNOLOGIES INTERNATIONAL,PROPLUS	0.421286	9.32118
11961	HEARTS OF PALM,CANNED	0.0310421	9.35028
11197	COWPEAS,YOUNG PODS W/SEEDS,RAW	0.0487805	9.40094
35203	ROSE HIPS,WILD (NORTHERN PLAINS INDIANS)	0.179601	9.43286
11239	MUSHROOMS,CHANTERELLE,RAW	0.0421286	9.48647
8488	CEREALS,MALT-O-MEAL,FARINA HOT WHEAT CRL,DRY	0.40133	9.48979
11713	BEANS,KIDNEY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT	0.0365854	9.49932
9156	LEMON PEEL,RAW	0.0521064	9.52821
3282	BABYFOOD,VEG,MIX VEG JR	0.0399113	9.54561
6967	SOUP,VEG SOUP,COND,LO NA,PREP W/ EQ VOLUME H2O	0.0365854	9.5463
11593	WAXGOURD,(CHINESE PRESERVING MELON),RAW	0.0144124	9.55427
11052	BEANS,SNAP,GREEN,RAW	0.0343681	9.57445
11027	BAMBOO SHOOTS,CKD,BLD,DRND,WO/SALT	0.0133038	9.58202
14545	TEA,HERB,CHAMOMILE,BREWED	0.00110865	9.58389
11333	PEPPERS,SWT,GRN,RAW	0.0221729	9.5905
11666	SEAWEED,SPIRULINA,RAW	0.0288248	9.59556
11043	MUNG BNS,MATURE SEEDS,SPROUTED,RAW	0.0332594	9.60853
11955	TOMATOES,SUN-DRIED	0.286031	9.61626
11748	BUTTERBUR,CKD,BLD,DRND,W/SALT	0.00886918	9.62512
11996	FIDDLEHEAD FERNS,FRZ,UNPREP	0.037694	9.63797
6217	SOUP,VEG,CND,LO NA,COND	0.0720621	9.64778
11860	SQUASH,SMMR,SCALLOP,CKD,BLD,DRND,W/SALT	0.0177384	9.65301
8600	CEREALS RTE,GENERAL MILLS,TOTAL,BLUEBERRY POMEGRANATE	0.391353	9.65962
11030	BEANS,KIDNEY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT	0.0365854	9.66575
43260	BEVERAGE,INST BRKFST PDR,CHOC,SUGAR-FREE,NOT RECON	0.396896	9.66877
11475	SQUASH,SUMMER,SCALLOP,RAW	0.0199557	9.67509
11056	BEANS,SNAP,GRN,CND,REG PK,DRND SOL	0.0254989	9.68594
8293	CEREALS RTE,QUAKER,QUAKER APPL ZAPS	0.435698	9.68664
11046	BEANS,NAVY,MATURE SEEDS,SPROUTED,RAW	0.0742794	9.69647
8471	CEREALS RTE,KELLOGG'S,SPL K LO CARB LIFESTYLE PROT PLUS	0.386918	9.70092
3104	BABYFOOD,VEG,SQUASH,STR	0.0310421	9.72276
11869	SQUASH,WNTR,HUBBARD,CKD,BLD,MSHD,W/SALT	0.0332594	9.73334
11123	CARDOON,CKD,BLD,DRND,WO/SALT	0.0243902	9.80869
14353	TEA,INST,UNSWTND,PDR,DECAFFEINATED	0.349224	9.8328
14366	TEA,INST,UNSWTND,PDR	0.349224	9.8328
14367	TEA,INST,UNSWTND,PDR,PREP	0.00110865	9.85073
11764	CELERY,CKD,BLD,DRND,W/SALT	0.0199557	9.86671
25005	FORM BAR,MARS SNKF US,SNICKERS MARATHON MULTIGRNCRUNCH	0.467849	9.8862
20015	CORN BRAN,CRUDE	0.248337	9.89039
8012	CEREALS RTE,QUAKER,CAP'N CRUNCH'S PNUT BUTTER CRUNCH	0.461197	9.89069
11756	CARDOON,CKD,BLD,DRND,W/SALT	0.0221729	9.9069
11491	SQUASH,WNTR,HUBBARD,CKD,BLD,MSHD,WO/SALT	0.0332594	9.91642
11508	SWEET POTATO,CKD,BKD IN SKN,WO/ SALT	0.0997783	9.92849
19165	COCOA,DRY PDR,UNSWTND	0.252772	9.96034
2008	CHERVIL,DRIED	0.262749	9.9667
11981	PEPPERS,HUNGARIAN,RAW	0.0321508	9.99516
11476	SQUASH,SMMR,SCALLOP,CKD,BLD,DRND,WO/SALT	0.0177384	9.99628
11951	PEPPERS,SWEET,YELLOW,RAW	0.0299335	10.0019
8211	CEREALS RTE,QUAKER,HONEY GRAHAM OH!S	0.455654	10.0138
8059	CEREALS RTE,QUAKER,SWT CRUNCH/QUISP	0.449002	10.0186
11008	ARTICHOKES,(GLOBE OR FRENCH),CKD,BLD,DRND,WO/SALT	0.0587583	10.0238
11702	ARTICHOKES,(GLOBE OR FRENCH),CKD,BLD,DRND,W/SALT	0.0587583	10.0238
8345	CEREALS RTE,GENERAL MILLS,MULTI-BRAN CHEX	0.363636	10.0336
11975	GRAPE LEAVES,CND	0.0764967	10.0415
8512	CEREALS,MALT-O-MEAL,CHOC,PREP W/ H2O,WO/ SALT	0.0487805	10.0558
11968	CAULIFLOWER,GRN,CKD,W/ SALT	0.0354767	10.0949
11787	HORSERADISH-TREE,PODS,CKD,BLD,DRND,W/SALT	0.0399113	10.1074
2039	SAVORY,GROUND	0.301552	10.1178
25004	FORM BAR,MARS SNACK US,SNICKERSMARATHONCHEWCHOCPNUT BAR	0.439024	10.1309
20060	RICE BRAN,CRUDE	0.350333	10.1335
11268	MUSHROOMS,SHIITAKE,DRIED	0.32816	10.1375
11761	CAULIFLOWER,CKD,BLD,DRND,W/SALT	0.0254989	10.1466
8011	CEREALS RTE,QUAKER,CAP'N CRUNCH W/ CRUNCHBERRIES	0.445676	10.1498
11792	KALE,SCOTCH,CKD,BLD,DRND,W/SALT	0.0310421	10.1611
11695	TOMATOES,ORANGE,RAW	0.0177384	10.1709
11703	ARTICHOKES,(GLOBE OR FRENCH),FRZ,CKD,BLD,DRND,W/SALT	0.0498891	10.171
11144	CELERY,CKD,BLD,DRND,WO/SALT	0.0199557	10.1718
11637	RADISHES,WHITE ICICLE,RAW	0.0155211	10.1825
8010	CEREALS RTE,QUAKER,CAP'N CRUNCH	0.445676	10.19
19166	COCOA,DRY PDR,UNSWTND,PROC W/ALKALI	0.243902	10.1933
8048	CEREALS RTE,GENERAL MILLS,KIX	0.406874	10.2048
11621	HORSERADISH-TREE,PODS,CKD,BLD,DRND,WO/SALT	0.0399113	10.2218
8177	CEREALS,MALT-O-MEAL,CHOC,DRY	0.414634	10.2275
11109	CABBAGE,RAW	0.0277162	10.2589
11750	CABBAGE,COMMON (DANISH,DOMESTIC,&POINTED TYPES),STORED,RAW	0.0266075	10.2636
11967	CAULIFLOWER,GRN,CKD,NO SALT ADDED	0.0354767	10.2666
8361	CEREALS RTE,QUAKER,HONEY GRAHAM BAGGED CRL	0.437916	10.2866
11136	CAULIFLOWER,CKD,BLD,DRND,WO/SALT	0.0254989	10.2898
11010	ARTICHOKES,(GLOBE OR FRENCH),FRZ,CKD,BLD,DRND,WO/SALT	0.0498891	10.293
5020	CHICKEN,BROILERS OR FRYERS,GIBLETS,RAW	0.137472	10.3032
11228	JEW'S EAR,(PEPEAO),RAW	0.0277162	10.3108
11107	BUTTERBUR,CKD,BLD,DRND,WO/SALT	0.00886918	10.3117
11522	TARO SHOOTS,RAW	0.0121951	10.3186
11670	PEPPERS,HOT CHILI,GRN,RAW	0.0443459	10.3451
11977	PEPPER,SERRANO,RAW	0.0354767	10.3505
11753	CABBAGE,SAVOY,CKD,BLD,DRND,W/SALT	0.0266075	10.3828
11696	TOMATOES,YELLOW,RAW	0.0166297	10.3887
11749	CABBAGE,COMMON,FRESHLY HARVEST,RAW	0.0266075	10.4046
11857	SQUASH,SMMR,ALL VAR,CKD,BLD,DRND,W/SALT	0.0221729	10.4174
11985	FIREWEED,LEAVES,RAW	0.114191	10.4322
2017	DILL WEED,DRIED	0.280488	10.4426
11252	LETTUCE,ICEBERG (INCL CRISPHEAD TYPES),RAW	0.0155211	10.4518
11634	PEPPERS,SWT,GRN,FREEZE-DRIED	0.348115	10.4519
3092	BABYFOOD,VEG,GRN BNS,JR	0.0266075	10.4605
11267	MUSHROOMS,SHIITAKE,STIR-FRIED	0.0432373	10.4648
11480	SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,CKD,BLD,DRND,WO/SALT	0.018847	10.5083
35083	WALRUS,LIVER,RAW (ALASKA NATIVE)	0.138581	10.5236
35158	FISH,WHITEFISH,EGGS (ALASKA NATIVE)	0.115299	10.5572
11447	SESBANIA FLOWER,RAW	0.0299335	10.5793
17196	LAMB,VAR MEATS&BY-PRODUCTS,KIDNEYS,CKD,BRSD	0.151885	10.587
11106	BUTTERBUR,(FUKI),RAW	0.0155211	10.6029
21052	FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG	0.0177384	10.6111
11115	CABBAGE,SAVOY,CKD,BLD,DRND,WO/SALT	0.0266075	10.6116
6962	SAUCE,CHILI,PEPPERS,HOT,IMMAT GRN,CND	0.0221729	10.6136
8590	CEREALS RTE,KASHI HEART TO HEART WARM CINN	0.39357	10.6329
11009	ARTICHOKES,(GLOBE OR FRENCH),FRZ,UNPREP	0.0421286	10.6378
11863	SQUASH,WNTR,ALL VAR,CKD,BKD,W/SALT	0.0432373	10.6501
14608	CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,DIET FRUIT MEDLEY	0.00443459	10.6578
11548	TOMATO POWDER	0.334812	10.6583
11884	TOMATOES,RED,RIPE,CKD,W/ SALT	0.0199557	10.6651
11642	SQUASH,SMMR,ALL VAR,CKD,BLD,DRND,WO/SALT	0.0221729	10.6921
11976	PEPPER,BANANA,RAW	0.0299335	10.6931
11007	ARTICHOKES,(GLOBE OR FRENCH),RAW	0.0521064	10.6969
11151	CHICORY,WITLOOF,RAW	0.018847	10.7046
11663	SEAWEED,AGAR,DRIED	0.339246	10.7057
11029	BEANS,KIDNEY,MATURE SEEDS,SPROUTED,RAW	0.0321508	10.7449
13323	BEEF,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW	0.109756	10.7662
8348	CEREALS RTE,MALT-O-MEAL,CRISPY RICE	0.422395	10.7973
11235	KALE,FROZEN,UNPREPARED	0.0310421	10.8038
11804	OKRA,FRZ,CKD,BLD,DRND,W/ SALT	0.037694	10.836
11623	KALE,SCOTCH,CKD,BLD,DRND,WO/SALT	0.0310421	10.8498
11531	TOMATOES,RED,RIPE,CND,PACKED IN TOMATO JUC	0.018847	10.85
8047	CEREALS RTE,QUAKER,KING VITAMAN	0.427938	10.8973
11620	HORSERADISH-TREE,PODS,RAW	0.04102	10.9001
11479	SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,UNPREP	0.018847	10.9092
10111	PORK,FRSH,VAR MEATS&BY-PRODUCTS,LIVER,CKD,BRSD	0.182927	10.9195
8013	CEREALS RTE,GENERAL MILLS,CHEERIOS	0.406874	10.9412
11885	TOMATOES,RED,RIPE,CND,PACKED IN TOMATO JUC,NO SALT ADDED	0.018847	11.0321
8053	CEREALS RTE,POST,100% BRAN CRL	0.318182	11.0356
11751	CABBAGE,COMMON,CKD,BLD,DRND,W/SALT	0.0254989	11.042
25017	FORMULATED BAR,POWER BAR,CHOC	0.402439	11.0445
2064	PEPPERMINT,FRESH	0.0776053	11.0582
11143	CELERY,RAW	0.0177384	11.1111
11729	BEANS,SNAP,GRN,CND,NO SALT,DRND SOL	0.0221729	11.1161
43143	CABBAGE,JAPANESE STYLE,FRSH,PICKLED	0.0332594	11.118
11644	SQUASH,WNTR,ALL VAR,CKD,BKD,WO/SALT	0.04102	11.1547
11487	SQUASH,WNTR,BUTTERNUT,FRZ,UNPREP	0.0631929	11.176
8362	CEREALS RTE,QUAKER,TSTD OATS/OATMMM'S	0.421286	11.2069
11530	TOMATOES,RED,RIPE,CKD	0.0199557	11.2193
3105	BABYFOOD,VEG,SQUASH,JR	0.0266075	11.2255
8089	CEREALS RTE,GENERAL MILLS,WHEATIES	0.384701	11.2318
